"GEO_ID","NAME","B25077_001E","B25077_001M",
"Geography","Geographic Area Name","Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)",
"1400000US40131050502","Census Tract 505.02; Rogers County; Oklahoma","180700","14124",
"1400000US40131050601","Census Tract 506.01; Rogers County; Oklahoma","234300","15220",
"1400000US40131050602","Census Tract 506.02; Rogers County; Oklahoma","230800","13116",
"1400000US40131050603","Census Tract 506.03; Rogers County; Oklahoma","233200","9554",
"1400000US40131050604","Census Tract 506.04; Rogers County; Oklahoma","233900","17731",
"1400000US40131050701","Census Tract 507.01; Rogers County; Oklahoma","115400","16389",
"1400000US40131050702","Census Tract 507.02; Rogers County; Oklahoma","138700","47895",
"1400000US40131050801","Census Tract 508.01; Rogers County; Oklahoma","235800","21229",
"1400000US40131050802","Census Tract 508.02; Rogers County; Oklahoma","274800","31558",
"1400000US40133583100","Census Tract 5831; Seminole County; Oklahoma","107900","28026",
"1400000US40133583200","Census Tract 5832; Seminole County; Oklahoma","157100","23921",
"1400000US40133583300","Census Tract 5833; Seminole County; Oklahoma","180300","25036",
"1400000US40133583400","Census Tract 5834; Seminole County; Oklahoma","113600","16475",
"1400000US40133583500","Census Tract 5835; Seminole County; Oklahoma","33800","8580",
"1400000US40133583600","Census Tract 5836; Seminole County; Oklahoma","70100","15749",
"1400000US40133583700","Census Tract 5837; Seminole County; Oklahoma","86800","11325",
"1400000US40133583800","Census Tract 5838; Seminole County; Oklahoma","83900","13493",
"1400000US40133583900","Census Tract 5839; Seminole County; Oklahoma","95000","12315",
"1400000US40135030101","Census Tract 301.01; Sequoyah County; Oklahoma","130900","13725",
"1400000US40135030103","Census Tract 301.03; Sequoyah County; Oklahoma","133600","13557",
"1400000US40135030105","Census Tract 301.05; Sequoyah County; Oklahoma","132700","33323",
"1400000US40135030106","Census Tract 301.06; Sequoyah County; Oklahoma","153200","17079",
"1400000US40135030201","Census Tract 302.01; Sequoyah County; Oklahoma","166600","56816",
"1400000US40135030202","Census Tract 302.02; Sequoyah County; Oklahoma","158200","17899",
"1400000US40135030301","Census Tract 303.01; Sequoyah County; Oklahoma","119600","44891",
"1400000US40135030303","Census Tract 303.03; Sequoyah County; Oklahoma","107100","34872",
"1400000US40135030304","Census Tract 303.04; Sequoyah County; Oklahoma","144300","23551",
"1400000US40135030401","Census Tract 304.01; Sequoyah County; Oklahoma","141200","6440",
"1400000US40135030403","Census Tract 304.03; Sequoyah County; Oklahoma","113800","20809",
"1400000US40135030404","Census Tract 304.04; Sequoyah County; Oklahoma","154900","35464",
"1400000US40137000101","Census Tract 1.01; Stephens County; Oklahoma","162100","10586",
"1400000US40137000102","Census Tract 1.02; Stephens County; Oklahoma","146500","24748",
"1400000US40137000200","Census Tract 2; Stephens County; Oklahoma","202300","40751",
"1400000US40137000300","Census Tract 3; Stephens County; Oklahoma","106400","36843",
"1400000US40137000400","Census Tract 4; Stephens County; Oklahoma","72400","17723",
"1400000US40137000600","Census Tract 6; Stephens County; Oklahoma","54600","9079",
"1400000US40137000800","Census Tract 8; Stephens County; Oklahoma","187300","19652",
"1400000US40137000901","Census Tract 9.01; Stephens County; Oklahoma","169800","16851",
"1400000US40137000902","Census Tract 9.02; Stephens County; Oklahoma","153400","23858",
"1400000US40137001000","Census Tract 10; Stephens County; Oklahoma","130400","35492",
"1400000US40137001100","Census Tract 11; Stephens County; Oklahoma","107000","12618",
"1400000US40139950600","Census Tract 9506; Texas County; Oklahoma","107000","45308",
"1400000US40139950700","Census Tract 9507; Texas County; Oklahoma","144000","46778",
"1400000US40139950800","Census Tract 9508; Texas County; Oklahoma","178300","10082",
"1400000US40139950901","Census Tract 9509.01; Texas County; Oklahoma","-","**",
"1400000US40139950902","Census Tract 9509.02; Texas County; Oklahoma","220100","8162",
"1400000US40139951000","Census Tract 9510; Texas County; Oklahoma","152300","34088",
"1400000US40141070100","Census Tract 701; Tillman County; Oklahoma","90300","15157",
"1400000US40141070200","Census Tract 702; Tillman County; Oklahoma","73500","6219",
"1400000US40141070300","Census Tract 703; Tillman County; Oklahoma","96800","16323",
"1400000US40141070400","Census Tract 704; Tillman County; Oklahoma","62100","32642",
"1400000US40141070500","Census Tract 705; Tillman County; Oklahoma","67300","17816",
"1400000US40143000200","Census Tract 2; Tulsa County; Oklahoma","121800","21849",
"1400000US40143000300","Census Tract 3; Tulsa County; Oklahoma","67900","6864",
"1400000US40143000400","Census Tract 4; Tulsa County; Oklahoma","67500","6741",
"1400000US40143000500","Census Tract 5; Tulsa County; Oklahoma","68600","9251",
"1400000US40143000800","Census Tract 8; Tulsa County; Oklahoma","172300","50476",
"1400000US40143000900","Census Tract 9; Tulsa County; Oklahoma","178600","15941",
"1400000US40143001000","Census Tract 10; Tulsa County; Oklahoma","199700","25810",
"1400000US40143001200","Census Tract 12; Tulsa County; Oklahoma","86400","17656",
"1400000US40143001300","Census Tract 13; Tulsa County; Oklahoma","57800","11585",
"1400000US40143001400","Census Tract 14; Tulsa County; Oklahoma","74000","9186",
"1400000US40143001500","Census Tract 15; Tulsa County; Oklahoma","86300","4967",
"1400000US40143001600","Census Tract 16; Tulsa County; Oklahoma","96200","8260",
"1400000US40143001700","Census Tract 17; Tulsa County; Oklahoma","177400","18214",
"1400000US40143001800","Census Tract 18; Tulsa County; Oklahoma","158000","8684",
"1400000US40143001900","Census Tract 19; Tulsa County; Oklahoma","176800","16211",
"1400000US40143002000","Census Tract 20; Tulsa County; Oklahoma","175600","11967",
"1400000US40143002100","Census Tract 21; Tulsa County; Oklahoma","190600","49778",
"1400000US40143002301","Census Tract 23.01; Tulsa County; Oklahoma","77900","9699",
"1400000US40143002500","Census Tract 25; Tulsa County; Oklahoma","102700","37339",
"1400000US40143002700","Census Tract 27; Tulsa County; Oklahoma","119900","21133",
"1400000US40143002900","Census Tract 29; Tulsa County; Oklahoma","129100","29992",
"1400000US40143003000","Census Tract 30; Tulsa County; Oklahoma","83700","8343",
"1400000US40143003100","Census Tract 31; Tulsa County; Oklahoma","241100","39226",
"1400000US40143003200","Census Tract 32; Tulsa County; Oklahoma","527400","87640",
"1400000US40143003300","Census Tract 33; Tulsa County; Oklahoma","340200","41406",
"1400000US40143003400","Census Tract 34; Tulsa County; Oklahoma","298900","70738",
"1400000US40143003500","Census Tract 35; Tulsa County; Oklahoma","247800","20549",
"1400000US40143003600","Census Tract 36; Tulsa County; Oklahoma","341200","18792",
"1400000US40143003700","Census Tract 37; Tulsa County; Oklahoma","190900","23167",
"1400000US40143003800","Census Tract 38; Tulsa County; Oklahoma","157200","8461",
"1400000US40143003900","Census Tract 39; Tulsa County; Oklahoma","183200","20050",
"1400000US40143004000","Census Tract 40; Tulsa County; Oklahoma","184000","23530",
"1400000US40143004101","Census Tract 41.01; Tulsa County; Oklahoma","637700","30239",
"1400000US40143004200","Census Tract 42; Tulsa County; Oklahoma","495400","48528",
"1400000US40143004301","Census Tract 43.01; Tulsa County; Oklahoma","823600","116557",
"1400000US40143004302","Census Tract 43.02; Tulsa County; Oklahoma","460400","71371",
"1400000US40143004400","Census Tract 44; Tulsa County; Oklahoma","293400","49409",
"1400000US40143004500","Census Tract 45; Tulsa County; Oklahoma","540600","95330",
"1400000US40143004600","Census Tract 46; Tulsa County; Oklahoma","251700","115744",
"1400000US40143004700","Census Tract 47; Tulsa County; Oklahoma","105700","8309",
"1400000US40143004800","Census Tract 48; Tulsa County; Oklahoma","97400","3906",
"1400000US40143004900","Census Tract 49; Tulsa County; Oklahoma","109600","6345",
"1400000US40143005001","Census Tract 50.01; Tulsa County; Oklahoma","181300","18679",
"1400000US40143005002","Census Tract 50.02; Tulsa County; Oklahoma","282400","51406",
"1400000US40143005100","Census Tract 51; Tulsa County; Oklahoma","607300","72149",
"1400000US40143005200","Census Tract 52; Tulsa County; Oklahoma","364900","21858",
"1400000US40143005300","Census Tract 53; Tulsa County; Oklahoma","194400","13524",
"1400000US40143005401","Census Tract 54.01; Tulsa County; Oklahoma","323800","22157",
"1400000US40143005403","Census Tract 54.03; Tulsa County; Oklahoma","157500","14090",
"1400000US40143005404","Census Tract 54.04; Tulsa County; Oklahoma","240800","17908",
"1400000US40143005500","Census Tract 55; Tulsa County; Oklahoma","244600","45897",
"1400000US40143005600","Census Tract 56; Tulsa County; Oklahoma","164800","31603",
"1400000US40143005700","Census Tract 57; Tulsa County; Oklahoma","74400","4237",
"1400000US40143005801","Census Tract 58.01; Tulsa County; Oklahoma","166200","7022",
"1400000US40143005805","Census Tract 58.05; Tulsa County; Oklahoma","217000","9722",
"1400000US40143005808","Census Tract 58.08; Tulsa County; Oklahoma","377900","31306",
"1400000US40143005809","Census Tract 58.09; Tulsa County; Oklahoma","284200","26073",
"1400000US40143005810","Census Tract 58.10; Tulsa County; Oklahoma","226400","12495",
"1400000US40143005811","Census Tract 58.11; Tulsa County; Oklahoma","239700","9421",
"1400000US40143005812","Census Tract 58.12; Tulsa County; Oklahoma","351700","35370",
"1400000US40143005813","Census Tract 58.13; Tulsa County; Oklahoma","339100","31388",
"1400000US40143005900","Census Tract 59; Tulsa County; Oklahoma","98200","60088",
"1400000US40143006000","Census Tract 60; Tulsa County; Oklahoma","92800","5225",
"1400000US40143006200","Census Tract 62; Tulsa County; Oklahoma","73100","5481",
"1400000US40143006506","Census Tract 65.06; Tulsa County; Oklahoma","219900","10068",
"1400000US40143006507","Census Tract 65.07; Tulsa County; Oklahoma","226400","27526",
"1400000US40143006600","Census Tract 66; Tulsa County; Oklahoma","161000","10338",
"1400000US40143006701","Census Tract 67.01; Tulsa County; Oklahoma","132000","13480",
"1400000US40143006703","Census Tract 67.03; Tulsa County; Oklahoma","190700","16218",
"1400000US40143006708","Census Tract 67.08; Tulsa County; Oklahoma","394300","27865",
"1400000US40143006709","Census Tract 67.09; Tulsa County; Oklahoma","328200","15880",
"1400000US40143006710","Census Tract 67.10; Tulsa County; Oklahoma","264900","16207",
"1400000US40143006711","Census Tract 67.11; Tulsa County; Oklahoma","201200","16886",
"1400000US40143006712","Census Tract 67.12; Tulsa County; Oklahoma","513100","74237",
"1400000US40143006713","Census Tract 67.13; Tulsa County; Oklahoma","378800","117347",
"1400000US40143006801","Census Tract 68.01; Tulsa County; Oklahoma","140300","7402",
"1400000US40143006803","Census Tract 68.03; Tulsa County; Oklahoma","231700","22639",
"1400000US40143006804","Census Tract 68.04; Tulsa County; Oklahoma","165500","18224",
"1400000US40143006901","Census Tract 69.01; Tulsa County; Oklahoma","248100","21372",
"1400000US40143006902","Census Tract 69.02; Tulsa County; Oklahoma","310600","17992",
"1400000US40143006903","Census Tract 69.03; Tulsa County; Oklahoma","213800","18451",
"1400000US40143006905","Census Tract 69.05; Tulsa County; Oklahoma","227600","25462",
"1400000US40143006906","Census Tract 69.06; Tulsa County; Oklahoma","142700","16512",
"1400000US40143006907","Census Tract 69.07; Tulsa County; Oklahoma","168600","9570",
"1400000US40143007000","Census Tract 70; Tulsa County; Oklahoma","263600","20373",
"1400000US40143007101","Census Tract 71.01; Tulsa County; Oklahoma","166000","5509",
"1400000US40143007102","Census Tract 71.02; Tulsa County; Oklahoma","212300","16190",
"1400000US40143007200","Census Tract 72; Tulsa County; Oklahoma","111400","9583",
"1400000US40143007304","Census Tract 73.04; Tulsa County; Oklahoma","104000","9061",
"1400000US40143007306","Census Tract 73.06; Tulsa County; Oklahoma","122500","10333",
"1400000US40143007308","Census Tract 73.08; Tulsa County; Oklahoma","129900","28298",
"1400000US40143007309","Census Tract 73.09; Tulsa County; Oklahoma","130700","7117",
"1400000US40143007310","Census Tract 73.10; Tulsa County; Oklahoma","132100","8347",
"1400000US40143007311","Census Tract 73.11; Tulsa County; Oklahoma","158900","21194",
"1400000US40143007312","Census Tract 73.12; Tulsa County; Oklahoma","149800","26259",
"1400000US40143007313","Census Tract 73.13; Tulsa County; Oklahoma","159700","9346",
"1400000US40143007314","Census Tract 73.14; Tulsa County; Oklahoma","173200","10571",
"1400000US40143007402","Census Tract 74.02; Tulsa County; Oklahoma","162000","42632",
"1400000US40143007408","Census Tract 74.08; Tulsa County; Oklahoma","185300","9502",
"1400000US40143007409","Census Tract 74.09; Tulsa County; Oklahoma","219900","14660",
"1400000US40143007410","Census Tract 74.10; Tulsa County; Oklahoma","206400","14461",
"1400000US40143007411","Census Tract 74.11; Tulsa County; Oklahoma","268100","51476",
"1400000US40143007412","Census Tract 74.12; Tulsa County; Oklahoma","298300","19026",
"1400000US40143007413","Census Tract 74.13; Tulsa County; Oklahoma","212300","24513",
"1400000US40143007414","Census Tract 74.14; Tulsa County; Oklahoma","182600","20124",
"1400000US40143007415","Census Tract 74.15; Tulsa County; Oklahoma","192500","19635",
"1400000US40143007416","Census Tract 74.16; Tulsa County; Oklahoma","261300","15309",
"1400000US40143007417","Census Tract 74.17; Tulsa County; Oklahoma","302500","22599",
"1400000US40143007503","Census Tract 75.03; Tulsa County; Oklahoma","162200","9586",
"1400000US40143007507","Census Tract 75.07; Tulsa County; Oklahoma","183800","9929",
"1400000US40143007510","Census Tract 75.10; Tulsa County; Oklahoma","189800","10159",
"1400000US40143007511","Census Tract 75.11; Tulsa County; Oklahoma","194000","23132",
"1400000US40143007512","Census Tract 75.12; Tulsa County; Oklahoma","217700","12511",
"1400000US40143007518","Census Tract 75.18; Tulsa County; Oklahoma","292000","19382",
"1400000US40143007519","Census Tract 75.19; Tulsa County; Oklahoma","253100","17694",
"1400000US40143007520","Census Tract 75.20; Tulsa County; Oklahoma","289800","36303",
"1400000US40143007522","Census Tract 75.22; Tulsa County; Oklahoma","203800","15724",
"1400000US40143007523","Census Tract 75.23; Tulsa County; Oklahoma","237000","12427",
"1400000US40143007525","Census Tract 75.25; Tulsa County; Oklahoma","194900","7852",
"1400000US40143007526","Census Tract 75.26; Tulsa County; Oklahoma","300800","16755",
"1400000US40143007527","Census Tract 75.27; Tulsa County; Oklahoma","230400","8286",
"1400000US40143007528","Census Tract 75.28; Tulsa County; Oklahoma","257800","63015",
"1400000US40143007529","Census Tract 75.29; Tulsa County; Oklahoma","241400","15546",
"1400000US40143007530","Census Tract 75.30; Tulsa County; Oklahoma","333800","14908",
"1400000US40143007531","Census Tract 75.31; Tulsa County; Oklahoma","311500","39051",
"1400000US40143007532","Census Tract 75.32; Tulsa County; Oklahoma","374400","39840",
"1400000US40143007533","Census Tract 75.33; Tulsa County; Oklahoma","272000","19120",
"1400000US40143007534","Census Tract 75.34; Tulsa County; Oklahoma","319300","28500",
"1400000US40143007535","Census Tract 75.35; Tulsa County; Oklahoma","233900","20328",
"1400000US40143007536","Census Tract 75.36; Tulsa County; Oklahoma","283700","17432",
"1400000US40143007608","Census Tract 76.08; Tulsa County; Oklahoma","192500","51054",
"1400000US40143007611","Census Tract 76.11; Tulsa County; Oklahoma","703400","182043",
"1400000US40143007612","Census Tract 76.12; Tulsa County; Oklahoma","319300","24195",
"1400000US40143007613","Census Tract 76.13; Tulsa County; Oklahoma","341600","26541",
"1400000US40143007614","Census Tract 76.14; Tulsa County; Oklahoma","359300","55386",
"1400000US40143007615","Census Tract 76.15; Tulsa County; Oklahoma","304700","28889",
"1400000US40143007616","Census Tract 76.16; Tulsa County; Oklahoma","273600","22909",
"1400000US40143007617","Census Tract 76.17; Tulsa County; Oklahoma","233200","8213",
"1400000US40143007619","Census Tract 76.19; Tulsa County; Oklahoma","221300","8883",
"1400000US40143007629","Census Tract 76.29; Tulsa County; Oklahoma","301500","31569",
"1400000US40143007630","Census Tract 76.30; Tulsa County; Oklahoma","239300","9831",
"1400000US40143007631","Census Tract 76.31; Tulsa County; Oklahoma","316600","36577",
"1400000US40143007632","Census Tract 76.32; Tulsa County; Oklahoma","376100","21662",
"1400000US40143007633","Census Tract 76.33; Tulsa County; Oklahoma","323700","19809",
"1400000US40143007634","Census Tract 76.34; Tulsa County; Oklahoma","470500","68012",
"1400000US40143007636","Census Tract 76.36; Tulsa County; Oklahoma","497200","35066",
"1400000US40143007638","Census Tract 76.38; Tulsa County; Oklahoma","520700","54131",
"1400000US40143007639","Census Tract 76.39; Tulsa County; Oklahoma","326900","25325",
"1400000US40143007641","Census Tract 76.41; Tulsa County; Oklahoma","-","**",
"1400000US40143007642","Census Tract 76.42; Tulsa County; Oklahoma","220200","28175",
"1400000US40143007643","Census Tract 76.43; Tulsa County; Oklahoma","61500","6812",
"1400000US40143007644","Census Tract 76.44; Tulsa County; Oklahoma","136100","39600",
"1400000US40143007645","Census Tract 76.45; Tulsa County; Oklahoma","276200","47048",
"1400000US40143007646","Census Tract 76.46; Tulsa County; Oklahoma","208700","55865",
"1400000US40143007647","Census Tract 76.47; Tulsa County; Oklahoma","292000","16166",
"1400000US40143007648","Census Tract 76.48; Tulsa County; Oklahoma","258200","47290",
"1400000US40143007649","Census Tract 76.49; Tulsa County; Oklahoma","235700","29917",
"1400000US40143007650","Census Tract 76.50; Tulsa County; Oklahoma","-","**",
"1400000US40143007651","Census Tract 76.51; Tulsa County; Oklahoma","339500","13918",
"1400000US40143007652","Census Tract 76.52; Tulsa County; Oklahoma","488800","38632",
"1400000US40143007653","Census Tract 76.53; Tulsa County; Oklahoma","567400","64295",
"1400000US40143007654","Census Tract 76.54; Tulsa County; Oklahoma","587000","36684",
"1400000US40143007655","Census Tract 76.55; Tulsa County; Oklahoma","238800","25553",
"1400000US40143007656","Census Tract 76.56; Tulsa County; Oklahoma","353900","28347",
"1400000US40143007703","Census Tract 77.03; Tulsa County; Oklahoma","322100","35952",
"1400000US40143007704","Census Tract 77.04; Tulsa County; Oklahoma","199200","16966",
"1400000US40143007705","Census Tract 77.05; Tulsa County; Oklahoma","280800","14827",
"1400000US40143007706","Census Tract 77.06; Tulsa County; Oklahoma","219500","16035",
"1400000US40143007707","Census Tract 77.07; Tulsa County; Oklahoma","149500","16189",
"1400000US40143007801","Census Tract 78.01; Tulsa County; Oklahoma","224600","39789",
"1400000US40143007803","Census Tract 78.03; Tulsa County; Oklahoma","317300","21657",
"1400000US40143007804","Census Tract 78.04; Tulsa County; Oklahoma","335100","24953",
"1400000US40143007900","Census Tract 79; Tulsa County; Oklahoma","70700","6992",
"1400000US40143008001","Census Tract 80.01; Tulsa County; Oklahoma","66100","23721",
"1400000US40143008002","Census Tract 80.02; Tulsa County; Oklahoma","76300","6210",
"1400000US40143008200","Census Tract 82; Tulsa County; Oklahoma","92200","7643",
"1400000US40143008300","Census Tract 83; Tulsa County; Oklahoma","122200","14474",
"1400000US40143008400","Census Tract 84; Tulsa County; Oklahoma","157800","18378",
"1400000US40143008501","Census Tract 85.01; Tulsa County; Oklahoma","158300","9957",
"1400000US40143008502","Census Tract 85.02; Tulsa County; Oklahoma","150800","12161",
"1400000US40143008600","Census Tract 86; Tulsa County; Oklahoma","230400","15899",
"1400000US40143008700","Census Tract 87; Tulsa County; Oklahoma","304000","42649",
"1400000US40143008800","Census Tract 88; Tulsa County; Oklahoma","71700","22700",
"1400000US40143008900","Census Tract 89; Tulsa County; Oklahoma","105300","9128",
"1400000US40143009006","Census Tract 90.06; Tulsa County; Oklahoma","157500","12932",
"1400000US40143009008","Census Tract 90.08; Tulsa County; Oklahoma","30800","11564",
"1400000US40143009010","Census Tract 90.10; Tulsa County; Oklahoma","163800","27652",
"1400000US40143009011","Census Tract 90.11; Tulsa County; Oklahoma","206100","14490",
"1400000US40143009012","Census Tract 90.12; Tulsa County; Oklahoma","112500","15668",
"1400000US40143009013","Census Tract 90.13; Tulsa County; Oklahoma","200500","12540",
"1400000US40143009014","Census Tract 90.14; Tulsa County; Oklahoma","171300","10680",
"1400000US40143009015","Census Tract 90.15; Tulsa County; Oklahoma","293300","15512",
"1400000US40143009016","Census Tract 90.16; Tulsa County; Oklahoma","392400","30655",
"1400000US40143009017","Census Tract 90.17; Tulsa County; Oklahoma","254300","22064",
"1400000US40143009018","Census Tract 90.18; Tulsa County; Oklahoma","364000","16890",
"1400000US40143009019","Census Tract 90.19; Tulsa County; Oklahoma","321800","36465",
"1400000US40143009020","Census Tract 90.20; Tulsa County; Oklahoma","239000","17624",
"1400000US40143009021","Census Tract 90.21; Tulsa County; Oklahoma","305300","24588",
"1400000US40143009101","Census Tract 91.01; Tulsa County; Oklahoma","54200","11846",
"1400000US40143009104","Census Tract 91.04; Tulsa County; Oklahoma","66400","23723",
"1400000US40143009200","Census Tract 92; Tulsa County; Oklahoma","191000","31870",
"1400000US40143009300","Census Tract 93; Tulsa County; Oklahoma","96800","17630",
"1400000US40143009401","Census Tract 94.01; Tulsa County; Oklahoma","189500","23715",
"1400000US40143009403","Census Tract 94.03; Tulsa County; Oklahoma","168500","15169",
"1400000US40143009404","Census Tract 94.04; Tulsa County; Oklahoma","239600","15255",
"1400000US40143009500","Census Tract 95; Tulsa County; Oklahoma","197000","32752",
"1400000US40143011300","Census Tract 113; Tulsa County; Oklahoma","50900","31505",
"1400000US40143011400","Census Tract 114; Tulsa County; Oklahoma","125000","27556",
"1400000US40145030101","Census Tract 301.01; Wagoner County; Oklahoma","125600","11652",
"1400000US40145030102","Census Tract 301.02; Wagoner County; Oklahoma","153600","11268",
"1400000US40145030201","Census Tract 302.01; Wagoner County; Oklahoma","166900","27144",
"1400000US40145030202","Census Tract 302.02; Wagoner County; Oklahoma","146300","33131",
"1400000US40145030300","Census Tract 303; Wagoner County; Oklahoma","266400","32248",
"1400000US40145030402","Census Tract 304.02; Wagoner County; Oklahoma","277700","41692",
"1400000US40145030403","Census Tract 304.03; Wagoner County; Oklahoma","113700","38944",
"1400000US40145030406","Census Tract 304.06; Wagoner County; Oklahoma","248100","10815",
"1400000US40145030407","Census Tract 304.07; Wagoner County; Oklahoma","260800","14550",
"1400000US40145030408","Census Tract 304.08; Wagoner County; Oklahoma","199300","17341",
"1400000US40145030502","Census Tract 305.02; Wagoner County; Oklahoma","217700","9460",
"1400000US40145030505","Census Tract 305.05; Wagoner County; Oklahoma","273500","11663",
"1400000US40145030506","Census Tract 305.06; Wagoner County; Oklahoma","229500","24884",
"1400000US40145030507","Census Tract 305.07; Wagoner County; Oklahoma","116700","44689",
"1400000US40145030508","Census Tract 305.08; Wagoner County; Oklahoma","276700","8749",
"1400000US40145030509","Census Tract 305.09; Wagoner County; Oklahoma","321400","33421",
"1400000US40145030510","Census Tract 305.10; Wagoner County; Oklahoma","245900","12342",
"1400000US40145030511","Census Tract 305.11; Wagoner County; Oklahoma","348700","17558",
"1400000US40145030512","Census Tract 305.12; Wagoner County; Oklahoma","298400","26190",
"1400000US40145030601","Census Tract 306.01; Wagoner County; Oklahoma","320600","51830",
"1400000US40145030603","Census Tract 306.03; Wagoner County; Oklahoma","181300","18614",
"1400000US40145030604","Census Tract 306.04; Wagoner County; Oklahoma","171900","14519",
"1400000US40145030605","Census Tract 306.05; Wagoner County; Oklahoma","210500","16870",
"1400000US40145030798","Census Tract 307.98; Wagoner County; Oklahoma","189100","14090",
"1400000US40145030800","Census Tract 308; Wagoner County; Oklahoma","303000","37533",
"1400000US40147000100","Census Tract 1; Washington County; Oklahoma","86400","5656",
"1400000US40147000200","Census Tract 2; Washington County; Oklahoma","50400","17104",
"1400000US40147000300","Census Tract 3; Washington County; Oklahoma","118900","28682",
"1400000US40147000400","Census Tract 4; Washington County; Oklahoma","140800","14048",
"1400000US40147000500","Census Tract 5; Washington County; Oklahoma","140200","10418",
"1400000US40147000601","Census Tract 6.01; Washington County; Oklahoma","191700","15229",
"1400000US40147000602","Census Tract 6.02; Washington County; Oklahoma","249300","25574",
"1400000US40147000700","Census Tract 7; Washington County; Oklahoma","272000","26196",
"1400000US40147000800","Census Tract 8; Washington County; Oklahoma","137100","27582",
"1400000US40147000900","Census Tract 9; Washington County; Oklahoma","60400","7348",
"1400000US40147001000","Census Tract 10; Washington County; Oklahoma","120800","19231",
"1400000US40147001100","Census Tract 11; Washington County; Oklahoma","151700","35859",
"1400000US40147001200","Census Tract 12; Washington County; Oklahoma","317400","30892",
"1400000US40147001300","Census Tract 13; Washington County; Oklahoma","220000","24702",
"1400000US40149964900","Census Tract 9649; Washita County; Oklahoma","126000","23943",
"1400000US40149965000","Census Tract 9650; Washita County; Oklahoma","107000","7441",
"1400000US40149965100","Census Tract 9651; Washita County; Oklahoma","112600","9611",
"1400000US40149965400","Census Tract 9654; Washita County; Oklahoma","188300","25493",
"1400000US40151954201","Census Tract 9542.01; Woods County; Oklahoma","158900","40986",
"1400000US40151954202","Census Tract 9542.02; Woods County; Oklahoma","220600","18139",
"1400000US40151954300","Census Tract 9543; Woods County; Oklahoma","113000","19820",
"1400000US40151954400","Census Tract 9544; Woods County; Oklahoma","95900","19179",
"1400000US40153953100","Census Tract 9531; Woodward County; Oklahoma","162700","18334",
"1400000US40153953200","Census Tract 9532; Woodward County; Oklahoma","237800","42193",
"1400000US40153953300","Census Tract 9533; Woodward County; Oklahoma","160600","8426",
"1400000US40153953400","Census Tract 9534; Woodward County; Oklahoma","99800","19377",
"1400000US40153953500","Census Tract 9535; Woodward County; Oklahoma","206300","27802",
"1400000US48001950100","Census Tract 9501; Anderson County; Texas","177200","63239",
"1400000US48001950401","Census Tract 9504.01; Anderson County; Texas","-","**",
"1400000US48001950402","Census Tract 9504.02; Anderson County; Texas","-","**",
"1400000US48001950500","Census Tract 9505; Anderson County; Texas","154200","64967",
"1400000US48001950600","Census Tract 9506; Anderson County; Texas","179700","25002",
"1400000US48001950700","Census Tract 9507; Anderson County; Texas","111200","21555",
"1400000US48001950800","Census Tract 9508; Anderson County; Texas","166600","31957",
"1400000US48001950901","Census Tract 9509.01; Anderson County; Texas","177800","49770",
"1400000US48001950902","Census Tract 9509.02; Anderson County; Texas","233400","52037",
"1400000US48001951001","Census Tract 9510.01; Anderson County; Texas","226100","56587",
"1400000US48001951002","Census Tract 9510.02; Anderson County; Texas","165600","44067",
"1400000US48001951100","Census Tract 9511; Anderson County; Texas","216900","27296",
"1400000US48003950100","Census Tract 9501; Andrews County; Texas","355200","31005",
"1400000US48003950200","Census Tract 9502; Andrews County; Texas","204400","37090",
"1400000US48003950300","Census Tract 9503; Andrews County; Texas","147500","32259",
"1400000US48003950400","Census Tract 9504; Andrews County; Texas","168500","45213",
"1400000US48005000102","Census Tract 1.02; Angelina County; Texas","226800","18112",
"1400000US48005000103","Census Tract 1.03; Angelina County; Texas","155600","35624",
"1400000US48005000104","Census Tract 1.04; Angelina County; Texas","176800","89412",
"1400000US48005000201","Census Tract 2.01; Angelina County; Texas","171300","47970",
"1400000US48005000202","Census Tract 2.02; Angelina County; Texas","158000","19202",
"1400000US48005000301","Census Tract 3.01; Angelina County; Texas","189100","46878",
"1400000US48005000302","Census Tract 3.02; Angelina County; Texas","300500","59385",
"1400000US48005000400","Census Tract 4; Angelina County; Texas","177000","64315",
"1400000US48005000500","Census Tract 5; Angelina County; Texas","84200","38496",
"1400000US48005000600","Census Tract 6; Angelina County; Texas","118400","37439",
"1400000US48005000700","Census Tract 7; Angelina County; Texas","90300","20426",
"1400000US48005000800","Census Tract 8; Angelina County; Texas","195000","14988",
"1400000US48005000902","Census Tract 9.02; Angelina County; Texas","241000","52312",
"1400000US48005000903","Census Tract 9.03; Angelina County; Texas","264100","17371",
"1400000US48005000904","Census Tract 9.04; Angelina County; Texas","177800","38055",
"1400000US48005001001","Census Tract 10.01; Angelina County; Texas","88500","11190",
"1400000US48005001002","Census Tract 10.02; Angelina County; Texas","141700","24197",
"1400000US48005001101","Census Tract 11.01; Angelina County; Texas","154500","23645",
"1400000US48005001102","Census Tract 11.02; Angelina County; Texas","109900","33745",
"1400000US48005001200","Census Tract 12; Angelina County; Texas","97700","26048",
"1400000US48005001300","Census Tract 13; Angelina County; Texas","96600","51426",
"1400000US48007950101","Census Tract 9501.01; Aransas County; Texas","319200","39065",
